AidData ID,Geoname,Geoname ID,Latitude,Longitude,Precision Code,Date,ADM1 Name,ADM1 Code,ADM2 Name,ADM2 Code,Source URL,Source,Note,Location Type,Activities
904000001105,Tripurakot,7800653,29.02604,82.84099,1,,Mid-Western,0,Karnali,0,,,,,
904000001105,TriyugaN.P.,7802708,26.79932,86.67094,1,,East,0,Sagarmatha,0,,,,,
904000001105,TulasiBarba,7802233,27.05554,84.68306,1,,Central,0,Narayani,0,,,,,
904000001105,Tulsipur,7798537,26.6624,86.3382,1,,East,0,Sagarmatha,0,,,,,
904000001105,TulsiyahiNikas,7801791,26.61212,85.88019,1,,Central,0,Janakpur,0,,,,,
904000001105,TulsiyaniJabdi,7800614,26.60869,85.863,1,,Central,0,Janakpur,0,,,,,
904000001105,Turmakhad,7799528,28.9314,81.3669,1,,Far-Western,0,Seti,0,,,,,
904000001105,Tusara,7802253,28.16128,82.94594,1,,Mid-Western,0,Rapti,0,,,,,
904000001105,Ubu,7801045,27.21183,86.4961,1,,East,0,Sagarmatha,0,,,,,
904000001105,Uchidiha,7799707,26.9016,85.1374,1,,Central,0,Narayani,0,,,,,
904000001105,Udayadeb,7800439,29.37233,80.35838,1,,Far-Western,0,Mahakali,0,,,,,
904000001105,Udayapur,7801682,27.5711,82.90236,1,,West,0,Lumbini,0,,,,,
904000001105,Udaypurkot,7980122,28.05635,82.74171,1,,Mid-Western,0,Rapti,0,,,,,
904000001105,Uku,7799272,29.7261,80.3904,1,,Far-Western,0,Mahakali,0,,,,,
904000001105,Umaprempur,7801792,26.87192,86.02148,1,,Central,0,Janakpur,0,,,,,
904000001105,Umarjan,7799717,27.045,85.1203,1,,Central,0,Narayani,0,,,,,
904000001105,Uwa,7801184,28.44792,82.80073,1,,Mid-Western,0,Rapti,0,,,,,
904000001105,Vagaha,7800908,26.86662,85.89322,1,,Central,0,Janakpur,0,,,,,
904000001105,Varta,8469139,29.0868005878,81.5898850243,1,,Mid-Western,0,Karnali,0,,,,,
904000001105,Vauratar,7801098,27.09269,84.82276,1,,Central,0,Narayani,0,,,,,
904000001105,VidhyaNagar,7800776,27.54071,82.80214,1,,West,0,Lumbini,0,,,,,
904000001105,Vidhyanagar,7801404,26.67248,86.36501,1,,East,0,Sagarmatha,0,,,,,
904000001105,Wagalek,7798875,29.3203,81.0257,1,,Far-Western,0,Seti,0,,,,,
904000001105,Wangemarot,7801125,28.11523,83.0168,1,,Mid-Western,0,Rapti,0,,,,,
904000001105,Warla,7798540,29.1159,81.4734,1,,Far-Western,0,Seti,0,,,,,
904000001105,Whama,7801186,28.38571,82.59418,1,,Mid-Western,0,Rapti,0,,,,,
904000001105,Woplukha,7799938,27.0879,86.9072,1,,East,0,Sagarmatha,0,,,,,
904000001105,Wot,7802310,28.40584,82.44426,1,,Mid-Western,0,Rapti,0,,,,,
904000001105,Yadukush,7801793,26.72856,86.09897,1,,Central,0,Janakpur,0,,,,,
904000001105,Yamfudin,7801543,27.48075,87.93112,1,,East,0,Mechi,0,,,,,
904000001105,Yamunadanda,7801360,27.72236,85.79753,1,,Central,0,Bagmati,0,,,,,
904000001105,Yarsa,7802276,28.03559,85.30384,1,,Central,0,Bagmati,0,,,,,
904000001105,Yasok,7799504,27.0505,87.6253,1,,East,0,Mechi,0,,,,,
904000001105,Yayankhu,7802709,27.1164,86.36177,1,,East,0,Sagarmatha,0,,,,,
904000001106,Dhaulagiri,1283457,28.69669,83.49257,1,, ,0,Dhaualagiri,0,,,,,
904000001106,Federal Democratic Republic of Nepal,1282988,,,8,,,0,,0,,,,,
904000001106,Gandaki Zone,1283410,28.33333,84.38333,3,,West,0,Gandaki,0,,,,,
904000001106,Kaski,1283243,28.33333,84,2,,West,0,Gandaki,0,,,,,
904000001106,Parbat,1282939,28.41667,83.66667,2,, ,0,Dhaualagiri,0,,,,,
904000001106,Tanahun,1282722,27.91667,84.25,2,,West,0,Gandaki,0,,,,,
904000001109,Achham,1283743,29.08333,81.33333,3,,Far-Western,0,Seti,0,,,,,
904000001109,Bahrabise,1283706,27.78742,85.90108,1,,Central,0,Bagmati,0,,,,,
904000001109,Bhojpur,1283599,27.93565,81.77555,3,,Mid-Western,0,Bheri,0,,,,,
904000001109,Champapur,1283553,27.66667,82.95,1,,West,0,Lumbini,0,,,,,
904000001109,Dailekh,1283497,28.83333,81.66667,3,,Mid-Western,0,Bheri,0,,,,,
904000001109,Diktel,1283439,27.21525,86.80138,3,,East,0,Sagarmatha,0,,,,,
904000001109,Doti,1283425,29.25,80.91667,3,,Far-Western,0,Seti,0,,,,,
904000001109,Hilbhanjyang,7967697,27.67333,84.98833,1,,Central,0,Narayani,0,,,,,
904000001109,Khewang1,7803438,27.4181,87.9383,3,,East,0,Mechi,0,,,,,
904000001109,Khotang,1283202,27.25,86.83333,3,,East,0,Sagarmatha,0,,,,,
904000001109,Myanglung1,7838148,27.1295,87.537,1,,East,0,Koshi,0,,,,,
904000001109,Sangpang,7933763,27.31004,87.12206,1,,East,0,Koshi,0,,,,,
904000001109,Sankhuwasabha,1282812,27.58333,87.33333,3,,East,0,Koshi,0,,,,,
904000001109,SankrantiBazar1,7838238,27.2153,87.632,1,,East,0,Koshi,0,,,,,
904000001109,Tehrathum,1282699,27.12569,87.53773,3,,East,0,Koshi,0,,,,,
904000001109,Tritiya Bajar,7977611,27.15406,87.81132,1,,East,0,Mechi,0,,,,,
904000001113,Barakulpur,7799751,27.7099,82.9496,1,,West,0,Lumbini,0,,,,,
904000001113,Bhalubari,7801926,27.5494444444444,82.8915777777777,1,,West,0,Lumbini,0,,,,,
904000001113,Dubiya,7801930,27.71328,83.00881,1,,West,0,Lumbini,0,,,,,
904000001113,Mahendrakot,7800763,27.7248333333333,83.0501888888888,1,,West,0,Lumbini,0,,,,,
904000001113,Shivapur,7800770,27.67544,82.84932,1,,West,0,Lumbini,0,,,,,
904000001114,Accham,1283743,29.0833333,81.3333333,2,,Far-Western,0,Seti,0,,,,,
904000001114,Bardiya,1283663,28.3333333,81.4166667,2,,Mid-Western,0,Bheri,0,,,,,
904000001114,Chitawan,1283517,27.5833333,84.5,2,,Central,0,Narayani,0,,,,,
904000001114,Dadeldhura,1283500,29.25,80.4166667,2,,Far-Western,0,Mahakali,0,,,,,
904000001114,Dang,1283489,28,82.4166667,2,,Mid-Western,0,Rapti,0,,,,,
904000001114,Doti,1283425,29.25,80.9166667,2,,Far-Western,0,Seti,0,,,,,
904000001114,Gorkha,1283379,28.3333333,84.8333333,2,,West,0,Gandaki,0,,,,,
904000001114,Jhapa,1283307,26.5833333,87.9166667,2,,East,0,Mechi,0,,,,,
904000001114,Jumla,1283287,29.275278,82.183332,2,,Mid-Western,0,Karnali,0,,,,,
904000001114,Kapilvastu,1283251,27.6666667,82.9166667,2,,West,0,Lumbini,0,,,,,
904000001114,Kavrepalanchok,1283282,27.5833333,85.6666667,2,,Central,0,Bagmati,0,,,,,
904000001114,Makwanpur,1283085,27.4166667,85.25,2,,Central,0,Narayani,0,,,,,
904000001114,Morang,1283040,26.6666667,87.5,2,,East,0,Koshi,0,,,,,
904000001114,Palpa,1282954,27.75,83.6666667,2,,West,0,Lumbini,0,,,,,
904000001114,Parsa,1282938,27.3333333,84.8333333,2,,Central,0,Narayani,0,,,,,
904000001114,Rasuwa,1282859,28.1666667,85.3333333,2,,Central,0,Bagmati,0,,,,,
904000001114,Rukum,1282843,28.75,82.5833333,2,,Mid-Western,0,Rapti,0,,,,,
904000001114,Rupandehi,1282837,27.6666667,83.4166667,2,,West,0,Lumbini,0,,,,,
904000001114,Sankhuwasabha,1282812,27.5833333,87.3333333,2,,East,0,Koshi,0,,,,,
904000001114,Saptari,1282810,26.5833333,86.75,2,,East,0,Sagarmatha,0,,,,,
904000001114,Sunsari,1282744,26.6666667,87.1666667,2,,East,0,Koshi,0,,,,,
904000001115,Arughat,7947879,28.04717,84.81112,1,,West,0,Gandaki,0,,,,,
904000001115,Atichaur,7938233,28.94903,81.44078,1,,Far-Western,0,Seti,0,,,,,
904000001115,Baglung,1283711,28.27189,83.58976,1,, ,0,Dhaualagiri,0,,,,,
904000001115,Baglung,1283712,28.41667,83.16667,2,, ,0,Dhaualagiri,0,,,,,
904000001115,Bahrabise1,7812043,27.7975,85.9018,1,,Central,0,Bagmati,0,,,,,
904000001115,Baitadi,1283701,29.5,80.58333,2,,Far-Western,0,Mahakali,0,,,,,
904000001115,Bajhang,1283698,29.52666,81.09821,2,,Far-Western,0,Seti,0,,,,,
904000001115,Bajhang,1283699,29.66667,81.25,2,,Far-Western,0,Seti,0,,,,,
904000001115,Bajura,1283697,29.5,81.5,3,,Far-Western,0,Seti,0,,,,,
904000001115,Beni,1283638,28.34538,83.5651,1,, ,0,Dhaualagiri,0,,,,,
904000001115,Budhidanda,7996594,27.45745,86.70841,1,,East,0,Sagarmatha,0,,,,,
904000001115,Bumiraj1,7837149,29.58,80.7224,1,,Far-Western,0,Mahakali,0,,,,,
904000001115,Chainpur1,7834474,29.5519,81.2003,1,,Far-Western,0,Seti,0,,,,,
904000001115,Dangaji1,7834501,29.4319,80.9601,1,,Far-Western,0,Seti,0,,,,,
904000001115,Darbang,7972103,28.41409,83.38763,1,, ,0,Dhaualagiri,0,,,,,
904000001115,Darchula,1283485,29.91667,80.75,2,,Far-Western,0,Mahakali,0,,,,,
904000001115,Deusa1,7803846,27.4759,86.7117,1,,East,0,Sagarmatha,0,,,,,
904000001115,Dhamena1,7834546,29.60961,81.29163,1,,Far-Western,0,Seti,0,,,,,
904000001115,Dhime1,7832781,28.7835,82.1635,1,,Mid-Western,0,Bheri,0,,,,,
904000001115,Dho3,7833018,29.0982,83.1251,1,,Mid-Western,0,Karnali,0,,,,,
904000001115,Dhobi,7970616,26.73391,87.47192,1,,East,0,Koshi,0,,,,,
904000001115,Dhuli,1283449,29.77932,81.26968,1,,Far-Western,0,Seti,0,,,,,
904000001115,Dhungagade Bhanjyang,7948397,27.99396,84.65202,1,,West,0,Gandaki,0,,,,,
904000001115,Dhungila,7953153,28.76638,82.07576,1,,Mid-Western,0,Bheri,0,,,,,
904000001115,Dillichaur1,7833269,29.3708,82.2696,1,,Mid-Western,0,Karnali,0,,,,,
904000001115,Dobhan,7942174,27.69892,85.14951,1,,Central,0,Bagmati,0,,,,,
904000001115,Dolpa,1283428,29.16667,83.08333,2,,Mid-Western,0,Karnali,0,,,,,
904000001115,Duipipal2,7814783,27.8301,85.0711,1,,Central,0,Bagmati,0,,,,,
904000001115,Dunai,6254846,28.93667,82.89889,1,,Mid-Western,0,Karnali,0,,,,,
904000001115,Durgasthan1,7837242,29.4517,80.4844,1,,Far-Western,0,Mahakali,0,,,,,
904000001115,Gamgadhi,6254848,29.54444,82.16694,1,,Mid-Western,0,Karnali,0,,,,,
904000001115,Garma,7996622,27.4622,86.57583,1,,East,0,Sagarmatha,0,,,,,
904000001115,Gorkha,1283379,28.33333,84.83333,2,,West,0,Gandaki,0,,,,,
904000001115,Gudukhati1,7834285,29.3795,81.2941,1,,Far-Western,0,Seti,0,,,,,
904000001115,Guljar1,7837789,29.7815,80.8324,1,,Far-Western,0,Mahakali,0,,,,,
904000001115,Gupha,7960645,28.22628,83.96633,1,,West,0,Gandaki,0,,,,,
904000001115,Hat,7974153,29.60538,80.70192,1,,Far-Western,0,Mahakali,0,,,,,
904000001115,Humla,1283335,29.91667,81.91667,2,,Mid-Western,0,Karnali,0,,,,,
904000001115,Jajarkot,1283325,28.83333,82.25,2,,Mid-Western,0,Bheri,0,,,,,
904000001115,Jantardhap,7975206,27.38183,86.52466,1,,East,0,Sagarmatha,0,,,,,
904000001115,Jhapra1,7832808,28.7567,82.1372,1,,Mid-Western,0,Bheri,0,,,,,
904000001115,Jugada1,7834312,29.4913,81.4559,1,,Far-Western,0,Seti,0,,,,,
904000001115,Jumla,1283287,29.27528,82.18333,2,,Mid-Western,0,Karnali,0,,,,,
904000001115,Kalikot,1283269,29.25,81.83333,2,,Mid-Western,0,Karnali,0,,,,,
904000001115,Kante1,7837833,29.8329,80.585,1,,Far-Western,0,Mahakali,0,,,,,
904000001115,Khadadevi1,7811266,27.4748,85.9174,1,,Central,0,Janakpur,0,,,,,
904000001115,Khalanga,7799092,29.8166,80.5472,1,,Far-Western,0,Mahakali,0,,,,,
904000001115,Khalanga,7800208,28.7177,82.20189,1,,Mid-Western,0,Bheri,0,,,,,
904000001115,Khalanga1,7829982,28.3499,82.196,1,,Mid-Western,0,Rapti,0,,,,,
904000001115,Khar,7799098,29.7876,80.6396,1,,Far-Western,0,Mahakali,0,,,,,
904000001115,Khar1,7837860,29.7988,80.6257,1,,Far-Western,0,Mahakali,0,,,,,
904000001115,Kharikhola,7996692,27.60237,86.72282,1,,East,0,Sagarmatha,0,,,,,
904000001115,Koiralakot1,7834627,29.4553,81.0702,1,,Far-Western,0,Seti,0,,,,,
904000001115,Kotbhairab1,7834636,29.4632,81.0325,1,,Far-Western,0,Seti,0,,,,,
904000001115,Kotila,7974815,29.58047,80.71305,1,,Far-Western,0,Mahakali,0,,,,,
904000001115,Kudari,7955905,29.22947,82.0113,1,,Mid-Western,0,Karnali,0,,,,,
904000001115,Kuldeumadau1,7834366,29.3811,81.3224,1,,Far-Western,0,Seti,0,,,,,
904000001115,Kunchha,1283171,28.12995,84.34285,1,,West,0,Gandaki,0,,,,,
904000001115,Kushmisera,7958572,28.18287,83.61676,1,, ,0,Dhaualagiri,0,,,,,
904000001115,Lamjung,1283151,28.25,84.41667,2,,West,0,Gandaki,0,,,,,
904000001115,Latinath1,7837887,29.7352,80.8071,1,,Far-Western,0,Mahakali,0,,,,,
904000001115,Majuwa1,7811311,27.4366,85.9097,1,,Central,0,Janakpur,0,,,,,
904000001115,Makadum1,7811319,27.4402,85.9714,1,,Central,0,Janakpur,0,,,,,
904000001115,Mamkha1,7804324,27.2882,86.5934,1,,East,0,Sagarmatha,0,,,,,
904000001115,Manthali,7800315,27.43301,85.30947,1,,Central,0,Narayani,0,,,,,
904000001115,Manthali,7968805,27.44794,85.28533,1,,Central,0,Narayani,0,,,,,
904000001115,Martadi,6254834,29.44694,81.48667,1,,Far-Western,0,Seti,0,,,,,
904000001115,Melauli,7976432,29.43143,80.42929,1,,Far-Western,0,Mahakali,0,,,,,
904000001115,Mugu,1283037,29.58333,82.41667,2,,Mid-Western,0,Karnali,0,,,,,
904000001115,Mukali1,7803973,27.4318,86.6949,1,,East,0,Sagarmatha,0,,,,,
904000001115,Myagdi,1283020,28.58333,83.33333,2,, ,0,Dhaualagiri,0,,,,,
904000001115,Nele,7801421,27.43973,86.63411,1,,East,0,Sagarmatha,0,,,,,
904000001115,Nele1,7804009,27.4376,86.6181,1,,East,0,Sagarmatha,0,,,,,
904000001115,Okhaldhunga,1282969,27.33333,86.41667,2,,East,0,Sagarmatha,0,,,,,
904000001115,Okhaldhunga,7948783,28.04803,84.52085,1,,West,0,Gandaki,0,,,,,
904000001115,Pakarbas,7981745,27.39225,86.00956,1,,Central,0,Janakpur,0,,,,,
904000001115,Pakhapani,7800205,28.09697,83.70486,1,, ,0,Dhaualagiri,0,,,,,
904000001115,Parakatne1,7834733,29.4711,81.0129,1,,Far-Western,0,Seti,0,,,,,
904000001115,Phaphlu,1282921,27.52063,86.59477,1,,East,0,Sagarmatha,0,,,,,
904000001115,Ramechhap,7801153,27.3303,86.06458,2,,Central,0,Janakpur,0,,,,,
904000001115,Rara Daha,1282863,29.52976,82.092,2,,Mid-Western,0,Karnali,0,,,,,
904000001115,Rimna,7953356,28.69644,82.27476,1,,Mid-Western,0,Bheri,0,,,,,
904000001115,Rumjatar,8007262,26.86503,86.53588,1,,East,0,Sagarmatha,0,,,,,
904000001115,Rumjatar1,7804468,27.2799,86.5691,1,,East,0,Sagarmatha,0,,,,,
904000001115,Salena,7980434,29.46522,80.44219,1,,Far-Western,0,Mahakali,0,,,,,
904000001115,Salena1,7837520,29.4431,80.4693,1,,Far-Western,0,Mahakali,0,,,,,
904000001115,Sallikhola,7951133,30.04272,81.64761,1,,Mid-Western,0,Karnali,0,,,,,
904000001115,Salme,7974636,28.04133,85.10094,1,,Central,0,Bagmati,0,,,,,
904000001115,Sanghu,8005569,27.34977,87.53703,1,,East,0,Mechi,0,,,,,
904000001115,Shikharpur1,7816581,27.4038,85.328,1,,Central,0,Narayani,0,,,,,
904000001115,Solukhumbu,1282758,27.75,86.75,2,,East,0,Sagarmatha,0,,,,,
904000001115,Sundarbazar,7800876,28.13188,84.41991,1,,West,0,Gandaki,0,,,,,
904000001115,Sunikot1,7834813,29.5887,81.233,1,,Far-Western,0,Seti,0,,,,,
904000001115,Talcha Airport,8425999,29.52164,82.14666,2,,Mid-Western,0,Karnali,0,,,,,
904000001115,Tamti,7958344,29.25428,81.66283,1,,Mid-Western,0,Karnali,0,,,,,
904000001115,Taplejung,1282713,27.66667,87.83333,2,,East,0,Mechi,0,,,,,
904000001115,Topla,1282649,29.10664,82.08621,1,,Mid-Western,0,Karnali,0,,,,,
904000001115,Triveni,7988517,28.57053,82.22425,1,,Mid-Western,0,Rapti,0,,,,,
904000001115,Tumkot,7944366,27.99072,83.13805,1,,West,0,Lumbini,0,,,,,
904000001120,Baireni,7799309,27.7682,84.9808,2,,Central,0,Bagmati,0,,,,,
904000001120,Dhading,1283471,27.86424,84.9283,2,,Central,0,Bagmati,0,,,,,
904000001120,Kumpur,7799502,27.8285,84.8856,2,,Central,0,Bagmati,0,,,,,
904000001120,Nalang,7799581,27.8701,84.8381,2,,Central,0,Bagmati,0,,,,,
904000001120,Salang,7799625,27.8381,84.8063,2,,Central,0,Bagmati,0,,,,,
904000001120,Sangkosh1,7815744,27.9296,84.9129,1,,Central,0,Bagmati,0,,,,,
904000001121,Bagmati Zone,1283710,27.91667,85.41667,3,,Central,0,Bagmati,0,,,,,
904000001122,Bagmati Zone,1283710,27.91667,85.41667,3,,Central,0,Bagmati,0,,,,,
904000001123,Bagmati Zone,1283710,27.91667,85.41667,3,,Central,0,Bagmati,0,,,,,
904000001138,Banlek1,7835528,29.291,80.7936,1,,Far-Western,0,Seti,0,,,,,
904000001138,Bastipur1,7806779,26.7661,86.4286,1,,East,0,Sagarmatha,0,,,,,
904000001138,Bheri Zone,1283606,28.58333,81.66667,3,,Mid-Western,0,Bheri,0,,,,,
904000001138,Dahakalikasthan1,7835591,29.3624,80.8863,1,,Far-Western,0,Seti,0,,,,,
904000001138,Dhodhana1,7806969,26.7939,86.4663,1,,East,0,Sagarmatha,0,,,,,
904000001138,Doti,1283425,29.25,80.91667,2,,Far-Western,0,Seti,0,,,,,
904000001138,Fulbariya,7802510,26.84563,86.28414,1,,East,0,Sagarmatha,0,,,,,
904000001138,Garpan2,7831429,28.6451,81.7247,1,,Mid-Western,0,Bheri,0,,,,,
904000001138,GhatGaun2,7831437,28.7972,81.2511,1,,Mid-Western,0,Bheri,0,,,,,
904000001138,Ghoreta1,7831445,28.6357,82.0097,1,,Mid-Western,0,Bheri,0,,,,,
904000001138,Guthu2,7831473,28.8936,81.308,1,,Mid-Western,0,Bheri,0,,,,,
904000001138,Kunathari1,7831535,28.7038,81.4351,1,,Mid-Western,0,Bheri,0,,,,,
904000001138,Lamikhal1,7835821,29.3322,80.8277,1,,Far-Western,0,Seti,0,,,,,
904000001138,Latamandau1,7835839,29.2521,80.8062,1,,Far-Western,0,Seti,0,,,,,
904000001138,Lekhgaun1,7831571,28.5226,81.5551,1,,Mid-Western,0,Bheri,0,,,,,
904000001138,Mannakapadi1,7835866,29.0612,80.8266,1,,Far-Western,0,Seti,0,,,,,
904000001138,Mudabhara1,7835874,29.237,80.8591,1,,Far-Western,0,Seti,0,,,,,
904000001138,Pachanali1,7835900,29.2612,80.881,1,,Far-Western,0,Seti,0,,,,,
904000001138,Rauta1,7805520,26.9649,86.6518,1,,East,0,Sagarmatha,0,,,,,
904000001138,Salkot1,7831706,28.8327,81.4703,1,,Mid-Western,0,Bheri,0,,,,,
904000001138,Siraha,1282771,26.75,86.33333,2,,East,0,Sagarmatha,0,,,,,
904000001138,Sirise1,7805574,27.0643,86.4448,1,,East,0,Sagarmatha,0,,,,,
904000001138,Sisawani1,7807568,26.7189,86.4345,1,,East,0,Sagarmatha,0,,,,,
904000001138,Udayapur,1282630,26.91667,86.66667,2,,East,0,Sagarmatha,0,,,,,
904000001138,Warpata1,7836017,29.3091,80.7929,1,,Far-Western,0,Seti,0,,,,,
904000001139,Federal Democratic Republic of Nepal,1282988,,,8,,,0,,0,,,,,
904000001139,Kathmandu District,1283241,27.7070365582655,85.3321838378906,2,,Central,0,Bagmati,0,,,,,
904000001140,Amaduwa,7801424,26.4269444444444,87.2187777777777,1,,East,0,Koshi,0,,,,,
904000001140,Amahibelaha,7801425,26.46166,87.19302,1,,East,0,Koshi,0,,,,,
904000001140,Arghakhanchi,1283726,27.9166667,83.0833333,2,,West,0,Lumbini,0,,,,,
904000001140,Babiya,7801426,26.5703666666666,87.1447,1,,East,0,Koshi,0,,,,,
904000001140,Basantapur,7800171,26.4888666666666,87.1045555555555,1,,East,0,Koshi,0,,,,,
904000001140,Bharaul,7802569,26.7488,87.1858111111111,1,,East,0,Koshi,0,,,,,
904000001140,Bhokraha,7801364,26.6260666666666,87.1015999999999,1,,East,0,Koshi,0,,,,,
904000001140,Dewanganj,7801432,26.45456,87.143,1,,East,0,Koshi,0,,,,,
904000001140,Dumraha,7997790,26.657374096,87.1490390165,1,,East,0,Koshi,0,,,,,
904000001140,Ghuski,7997755,26.4637713213,87.1092549548,1,,East,0,Koshi,0,,,,,
904000001140,Harinagar1,7832465,26.515,87.1289,1,,East,0,Koshi,0,,,,,
904000001140,Haripur,7800362,26.5419888888888,86.9793555555555,1,,East,0,Koshi,0,,,,,
904000001140,Jalpapur,7802576,26.5505,87.1341888888888,1,,East,0,Koshi,0,,,,,
904000001140,Kaptanganj,7802577,26.4277444444444,87.1406666666666,1,,East,0,Koshi,0,,,,,
904000001140,Laukahi,7801437,26.5971555555555,87.0651222222222,1,,East,0,Koshi,0,,,,,
904000001140,Madhuwan,7802580,26.6451222222222,87.0667444444444,1,,East,0,Koshi,0,,,,,
904000001140,Madhyeharsahi,7801438,26.4805222222222,87.1344888888889,1,,East,0,Koshi,0,,,,,
904000001140,Mahendranagar,7801439,26.7387555555555,87.1308222222222,1,,East,0,Koshi,0,,,,,
904000001140,Narshinhatappu,7801440,26.5746111111111,87.1062444444444,1,,East,0,Koshi,0,,,,,
904000001140,RamganjSenuwari,7801444,26.4700375,87.1599624999999,1,,East,0,Koshi,0,,,,,
904000001140,RamnagarBhutaha,7801445,26.5274999999999,87.1153222222222,1,,East,0,Koshi,0,,,,,
904000001140,Sahebganj,7802583,26.4135666666666,87.1814333333333,1,,East,0,Koshi,0,,,,,
904000001140,Santerjhora,7801446,26.5486777777777,87.1707333333333,1,,East,0,Koshi,0,,,,,
904000001140,Singiya,7801447,26.6900999999999,87.1724,1,,East,0,Koshi,0,,,,,
904000001140,Sripurjabdi,7801448,26.563,87.01951,1,,East,0,Koshi,0,,,,,
904000001141,Amaduwa,7801424,26.4269444444444,87.2187777777777,1,,East,0,Koshi,0,,,,,
904000001141,Amahibelaha,7801425,26.46166,87.19302,1,,East,0,Koshi,0,,,,,
904000001141,Arghakhanchi,1283726,27.9166667,83.0833333,2,,West,0,Lumbini,0,,,,,
904000001141,Babiya,7801426,26.5703666666666,87.1447,1,,East,0,Koshi,0,,,,,
904000001141,Basatpur,8199005,26.9552089993777,84.9885996463888,1,,Central,0,Narayani,0,,,,,
904000001141,Bhokraha,7800152,26.7868333333333,86.1575999999999,1,,East,0,Sagarmatha,0,,,,,
904000001141,Dumraha,7997790,26.657374096,87.1490390165,1,,East,0,Koshi,0,,,,,
904000001141,Ghuski,7997755,26.4637713213,87.1092549548,1,,East,0,Koshi,0,,,,,
904000001141,Harinagar1,7832465,26.515,87.1289,1,,East,0,Koshi,0,,,,,
904000001141,Haripur,7799125,27.025,85.5773,1,,Central,0,Janakpur,0,,,,,
904000001141,Jalpapur,7802576,26.5505,87.1341888888888,1,,East,0,Koshi,0,,,,,
904000001141,Kaptanganj,7802577,26.4277444444444,87.1406666666666,1,,East,0,Koshi,0,,,,,
904000001141,Laukahi,7801437,26.5971555555555,87.0651222222222,1,,East,0,Koshi,0,,,,,
904000001141,Madhuwan,7802580,26.6451222222222,87.0667444444444,1,,East,0,Koshi,0,,,,,
904000001141,Madhyeharsahi,7801438,26.4805222222222,87.1344888888889,1,,East,0,Koshi,0,,,,,
904000001141,Mahendranagar,1283095,28.9166667,80.3333333,1,,Far-Western,0,Mahakali,0,,,,,
904000001141,RamganjSenuwari,7801444,26.4700375,87.1599624999999,1,,East,0,Koshi,0,,,,,
904000001141,RamnagarBhutaha,7801445,26.5274999999999,87.1153222222222,1,,East,0,Koshi,0,,,,,
904000001141,Sahebganj,7802583,26.4135666666666,87.1814333333333,1,,East,0,Koshi,0,,,,,
904000001141,Santerjhora,7801446,26.5486777777777,87.1707333333333,1,,East,0,Koshi,0,,,,,
904000001142,Makwanpur,1283085,27.4166667,85.25,2,,Central,0,Narayani,0,,,,,
904000001144,Federal Democratic Republic of Nepal,1282988,,,6,,,0,,0,,,,,
904000001146,Pokhara,1282898,28.26689,83.96851,2,,West,0,Gandaki,0,,,,,
904000001149,Badgama,7802408,26.61053,86.91023,1,,East,0,Sagarmatha,0,,,,,
904000001149,Bairawa,7802409,26.58651,86.92228,1,,East,0,Sagarmatha,0,,,,,
904000001149,Baramjhiya,7801274,26.60738,86.89903,1,,East,0,Sagarmatha,0,,,,,
904000001149,Darakh,7798988,28.6394,80.9511,1,,Far-Western,0,Seti,0,,,,,
904000001149,Dhangarhi,1283467,28.70792,80.59611,2,,Far-Western,0,Seti,0,,,,,
